keyType;keyHASH;anchorURL;anchorHASH;contentHASH;httpCode;hashMatches;validJSON;validJSONLD;extraInfo
keyHash;bc5c2f2aff2522fdb9aff627f9d0b728960fba2dd63fe4862f6e3d3f;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmSNsqUjHiQJ7A5uhDcjhvuWT9cgmHmnUcBCEHmQsSkJNG;9e7b474d68f534b141b5f2cc3bca6018ac2ba904518eead85ac0e26777bb20cc;9e7b474d68f534b141b5f2cc3bca6018ac2ba904518eead85ac0e26777bb20cc;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;bc6c0dcb8cf59ef3b0bca45889bb87600867742eabe58ac771b336a7;-;-;;;;;;
keyHash;bc80771b594a5082f668495ad0bb1f92e93e060ee5980f9c10400a98;-;-;;;;;;
keyHash;bdda69062b37a25e5b2ba0c604f5f6d6f6b2b8218b160943a0e445ce;https://raw.githubusercontent.com/Next-Epoch/Next-Epoch/refs/heads/main/Next%20Epoch.jsonld;62ab725c4fd9a146361548dcec71601c39d064b16e7ba6ee97e40c85e9885aa5;62ab725c4fd9a146361548dcec71601c39d064b16e7ba6ee97e40c85e9885aa5;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;be1a4670a4a5019e4e9c04a3141018cb2ac91aa78b073f1eb9a3e196;-;-;;;;;;
keyHash;be4d37efedc457d75f7ead819f500b68c82e87b091a9a29e0821b8df;-;-;;;;;;
keyHash;bebeacf69007b9a531fdac1311f2a2e7ad363b7a09aab705576095d1;https://raw.githubusercontent.com/CFMatrix/Metadata-storage/refs/heads/main/%24Khale.jsonld;48beb30d1d3663b7b62daf0ce785cae2eb2ac4d83e6983e76e0689f97ce8d09f;48beb30d1d3663b7b62daf0ce785cae2eb2ac4d83e6983e76e0689f97ce8d09f;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;bed698668c51a740e6b4677c7042cb9e0e77fbb63da8c2376227a75a;-;-;;;;;;
keyHash;bf7cf9d35407a66f2744f1dac876bb2bee5e2bb7e04b6c606384d055;https://raw.githubusercontent.com/MikeRogero/Drep/main/Mike%20Rogero.jsonld;910dd5c1655537e9649a21a1d1682753ca4b50b9862551ba939d57abc6ce78ed;910dd5c1655537e9649a21a1d1682753ca4b50b9862551ba939d57abc6ce78ed;200;YES;YES;YES;no authors in the authors-array
keyHash;bfd1651564e3fe4bae43e1a6ebe090ebdcf69ef3aa684867b49219c4;-;-;;;;;;
keyHash;c0174480425d4f33e63c13e6658247cf6821a9908102b798cc086297;https://raw.githubusercontent.com/DragonsBloodKush/ada/refs/heads/main/Brent_Norris.jsonld;f72121fa0a2b99a5192197f165a7ea8a629922bcdc40e23474f0ff6427239ac2;e2d7bb78adf90337b96a459c6a114f7658f32a7a83c28e03a5b5d424b417c48a;200;NO;YES;;
keyHash;c076d1b12d4e1eddfab4cd7c20b29958704ba2cc72166d515707c2f7;https://raw.githubusercontent.com/Rock-the-git/drep2025/refs/heads/main/rock-the-chuk.jsonld;dbe958a11784e35da683fe9886cf924a4bb895108ccc0cd161f2ee7319f2f1e4;dbe958a11784e35da683fe9886cf924a4bb895108ccc0cd161f2ee7319f2f1e4;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;c085155163709c91049e6396a35eb7fb0f99fd30837d2aed7ff1a38b;-;-;;;;;;
keyHash;c0aaff981e2cee1dcaeea979f6ded4ecaaf6f6c5591a6d12cde59e25;-;-;;;;;;
keyHash;c1aac9b6a2720e3d4a38a7dcc62d8cf10a3f92ff81963f80f9a3ef9f;https://atlasstakepool.com/wp-content/uploads/2024/09/ATLAS_Wolfgang.jsonld;4b86339aacf865afca41eb67b1e506fb07a51fa2b75460841288596ffb949e32;4b86339aacf865afca41eb67b1e506fb07a51fa2b75460841288596ffb949e32;200;YES;YES;YES;no authors in the authors-array
keyHash;c272849529184565981db47eda211ce08edd21b640b3b5192793ac60;-;-;;;;;;
keyHash;c347fb0b859e479475b577f9a0a66f7ad93fc0183190f27224840100;-;-;;;;;;
keyHash;c3f8cd08bc23ae05061fb4a3009e4fb89aae108292ea5214e51ef982;-;-;;;;;;
keyHash;c4489eb3c6ce5cd432e0c443a9a98635df3f4e3ce157c3efd9b14cda;-;-;;;;;;
keyHash;c473aa65d931173260562f52b276cb9a7d01b458a425b2830892db79;https://raw.githubusercontent.com/larestrepo/offchain-data/refs/heads/main/Moxie.jsonld;b8b7251b8b2f4b5e0b58690d9d9de928e515c7d8217cc1af2ba85e669b4aab6f;b8b7251b8b2f4b5e0b58690d9d9de928e515c7d8217cc1af2ba85e669b4aab6f;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;c4936b4c4e7dcac5eb9fca2d8e928e3cd48cdd6c59d4953db8676485;-;-;;;;;;
keyHash;c4d1863b1e2a917e3099dc20dc0cfe333c5d2932dc2cffda67ec9b47;-;-;;;;;;
keyHash;c50b9b9beeb0e1cfec57304c7d20746d59f2b3e71bbba847f48b79e2;https://raw.githubusercontent.com/adosiawolf/m/master/drep-metadata.json;7ebff1083e350826d1264ab34b83af525da86ed89fd9d66c14429b5cedf04086;7ebff1083e350826d1264ab34b83af525da86ed89fd9d66c14429b5cedf04086;200;YES;YES;YES;no authors in the authors-array
keyHash;c5544624613677b5a07b6828cd008d066adc651bd89146f61ba25399;https://raw.githubusercontent.com/userratos8/mr.robot.drep/refs/heads/main/Mr.Robot.jsonld;bb6cf11da0493baedecf3ef96ea05e108d6d6ae5db0ea24e84425ffcec6fd72c;bb6cf11da0493baedecf3ef96ea05e108d6d6ae5db0ea24e84425ffcec6fd72c;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;c587fa3c85c82f5e06b1f4aa484d43f7f1877b62fdd1373c0d590b16;-;-;;;;;;
keyHash;c60c011505e349bb2d51662eaed93cb3b8133f25db99e1b8adcd423c;https://c-ipfs-gw.nmkr.io/ipfs/QmUtb1hsLPk1eVqC24MJtekE5uKcskvka5A5yELfZbGPEd;3f85ba910f3024806ca1b2447d3ee633765676596f1f9f49b7c5b2f1338f0046;3f85ba910f3024806ca1b2447d3ee633765676596f1f9f49b7c5b2f1338f0046;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;c6850f98ad7fc589b4581d4dd4a3b17e6d8c3281e963fd4084d6c47e;https://michielbellen.be;cffb291c71741aa54a1fa6dcd3f24d4d97bf3b0e8bcd643e8a44600273d75ff9;;200;;NO;;not a valid JSON format
keyHash;c699dbdb87f691b900cb75fa249c0d8ca50a85c1aa0fbb636349286d;-;-;;;;;;
keyHash;c69afdf20fcb6f3e20251152dd1d3e49fce7a56ff475e6f2f53a3a58;https://tourdewest.com/TDRep.jsonld;d08ac936df4bf3638f9e86d3b39de49dfa65bcd567b4f92d212f0c6cbc7625c9;d08ac936df4bf3638f9e86d3b39de49dfa65bcd567b4f92d212f0c6cbc7625c9;200;YES;YES;YES;missing authors field
keyHash;c69f59a4bdb495c52010000ec05dde90b527f20c18eb3268eec8365a;https://raw.githubusercontent.com/erikd/cardano-drep/refs/heads/master/metadata/erikdrep.jsonld;e868b92e3b5c4d71fdcdfc52980b8c50a7fc23eddb56f0e3bc2c6c98cc570e9a;e868b92e3b5c4d71fdcdfc52980b8c50a7fc23eddb56f0e3bc2c6c98cc570e9a;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;c6f5be064ffc0494a269cc56f767c3f60b67635f336bd6f9b05a7484;https://smaug.pool.pm/drep-208a51.jsonld;208a511190c40535b898df8952fbda2326e91703cfd003dbfa746d1681cb9ea2;208a511190c40535b898df8952fbda2326e91703cfd003dbfa746d1681cb9ea2;200;YES;YES;YES;no authors in the authors-array
keyHash;c714fb52df55557873b4a665d7190a9df86a4c0df69a3367a82c5ecd;-;-;;;;;;
keyHash;c827e19189b14c6597787877d7ef5bed61dfe72de914bbe9b1b56938;-;-;;;;;;
keyHash;c899dfb72f3bca954ca81ddc90d1a0896bb5be3a41cfc8312975c705;-;-;;;;;;
keyHash;c99a849cbd046186b39c7d393a5a684a25de51973b6bf2f952ea3e0b;-;-;;;;;;
keyHash;c99dee29c81d127970c2caf32cf1a2c79af72ebe4be6ff0e353e5fe3;-;-;;;;;;
keyHash;ca30d0b2a7866cb0aa00a1221833273e7460b54cc95ea62ab8e34fbc;https://adapolis.io/ADP_JSON/Adapolis_Stakepo.jsonld;1bee5a8e0459ca4741d5bd30b494a812398fc2f92d2ebc7a35864c0336ed499c;1bee5a8e0459ca4741d5bd30b494a812398fc2f92d2ebc7a35864c0336ed499c;200;YES;YES;YES;no authors in the authors-array
keyHash;ca5e1025c1c1c1f4b00a500c9f89f215d66c18d1e2651c58e22ef813;https://squidpool.com/drep.jsonld;213bfbb6b8540553ef9cf4c378d8354bd8dd5af4a4bb044e4d547d17dc7ab4cd;213bfbb6b8540553ef9cf4c378d8354bd8dd5af4a4bb044e4d547d17dc7ab4cd;200;YES;YES;YES;missing authors field
keyHash;ca647bef6fd06947e4cbb7368860a38528a6b3e41b60a7a59f849ac2;https://raw.githubusercontent.com/TobiasIlskov/drep-profile/refs/heads/main/Tobias%20Ilskov.jsonld;80c5ed3008041fd3b289daea9a689a78a04275128925963b5abaff6279c49a7b;80c5ed3008041fd3b289daea9a689a78a04275128925963b5abaff6279c49a7b;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;ca6f6dda545c1e9dc2a3a99fe29c3665092fe5889fbc4e5ff0803fe8;-;-;;;;;;
keyHash;cafbada3e8b5b5d517f2599614ec62d5ca77d125fafc61851a9d02b3;-;-;;;;;;
keyHash;cb3e1e62171fe9030d86d6a4ab87ec8cd1e0ba7305b256aeaea479f0;-;-;;;;;;
keyHash;cb62e993da1feadd6624bc606e7896f5362fe3b7e58214b31917e5bb;https://raw.githubusercontent.com/Cardaflow1/Cardaflow/main/Cardaflow.jsonld;2056f2e9d62659b280ea7882552d03666cc378e8acfe9b3841b2efb75b711fa6;2056f2e9d62659b280ea7882552d03666cc378e8acfe9b3841b2efb75b711fa6;200;YES;YES;YES;no authors in the authors-array
keyHash;cbe86d9efab383e635773b0cf23712e9c26a212d0b5a66fbd1d5113b;-;-;;;;;;
keyHash;cc37fee8a4bca7120ce97b852213aff16aa09999c8e35809c5e00444;https://raw.githubusercontent.com/BrianLee12/Cardano-Governance/refs/heads/main/GAIA.jsonld;4c513121abbb11ac3ee863ad2cea84fd73466c6966aac7d066df9241701d86ab;4c513121abbb11ac3ee863ad2cea84fd73466c6966aac7d066df9241701d86ab;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;cc7559aea43dd0959f226897ca5f3b46459d87f2837b840d17c6a5a4;https://monedacloud.io/static/json/drep.jsonld;fc27403b7687bee87d0b8dde8bcedba707fc57cd6e9cbe46b62298592dcb802f;fc27403b7687bee87d0b8dde8bcedba707fc57cd6e9cbe46b62298592dcb802f;200;YES;YES;YES;missing authors field
keyHash;ccb1dbb55ed9bd1553b22cdbd79914e11a39a0c8c1c4770d62d7f135;https://www.cardano.club/ID/Marin_Cardano_Maven.jsonld;940172d5a1e902cbfb19079b2bacf893839bed0b105b3f7ccef717c4c951c9a0;940172d5a1e902cbfb19079b2bacf893839bed0b105b3f7ccef717c4c951c9a0;200;YES;YES;YES;no authors in the authors-array
keyHash;ccee547bfcea70dea66dd8bd99ea502313bf7227f1b1b96038ddea7d;-;-;;;;;;
keyHash;ceb1cc47cd31327f642216f090434b8aa1acb0aaac83aea3bef4b7b6;https://ipfs.io/ipfs/QmY4ou9eHFHhse2yR5QFxXzDM5B9j6uGWSqFCARJUs844R;674c03c5d41465bdfeab2f85e0e17d79d2f88c71d369c42f36537a3961193c3c;674c03c5d41465bdfeab2f85e0e17d79d2f88c71d369c42f36537a3961193c3c;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;cf463d781631ff7647ac2487e3ef2176864ef3ed32f6b8f6d0a0800f;https://raw.githubusercontent.com/Andre-Diamond/drep-repo/refs/heads/main/ADiamond.jsonld;1d4ac6546f14c26587c0de473ce66968210fdb61017abb93313149d53a9d57b8;9f9401404ade5cec74068d5bebc3de7522ba9a720409723387d1d6005c1a60c0;200;NO;YES;;
keyHash;cf57c831868918dce533b0b279452b1edce4099985cfccd9a3688b49;-;-;;;;;;
keyHash;cfb2fd6bd9eb1c885d913b6dc8c40b02897b192b889a159eb3ea4aae;-;-;;;;;;
keyHash;cfb92ab296fe28c47ff8d47dd2a99577020d5e80c5282cfeca16e58e;https://raw.githubusercontent.com/cardanochest/DRep/refs/heads/main/Nate%20-%20BIKES%20SPO.jsonld;a54eb458014c376deda5929fa61177c403b1efd1c38a428d6f8601f574bb7894;a54eb458014c376deda5929fa61177c403b1efd1c38a428d6f8601f574bb7894;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;cff4b229dd04d51842b82253492135c181b7be8c0abacf81844c88e5;https://raw.githubusercontent.com/ErickRomeroDev/CardanoGov/main/Erick_Romero.jsonld;7aa7b7b8672c82a954a0f74cba781920ef82d5d47663a3151b93ee8f6374490c;7aa7b7b8672c82a954a0f74cba781920ef82d5d47663a3151b93ee8f6374490c;200;YES;YES;YES;no authors in the authors-array
keyHash;cffa3267ead56df2905020c73ede8c28caaf97cba0757b7d5ee0399c;-;-;;;;;;
keyHash;d09d993648dea3d104de1f49f8065e733ae9c9d8473defe6823f0d53;-;-;;;;;;
keyHash;d1a89d2b139b2c706cd57339f77d94f6eb69c85ac765e05ec2bc9219;-;-;;;;;;
keyHash;d1c5f070e2e74f57a067377f7b28351c6ec17867bde0e9a08e7e9100;https://elitestakepool.com/pools/drep/drep_meta.jsonld;050600750ff162399b1db73547d8da2dc7a698d32a704a45b569a60531d04cec;050600750ff162399b1db73547d8da2dc7a698d32a704a45b569a60531d04cec;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;d20c7451c034e08c71683e1a89cd5060e4914e4d9bce16179e7b5485;https://raw.githubusercontent.com/nmelentjevs/drep/refs/heads/main/Melon.json;36d7fe27ee1178f4adcec7dd6834e3ed524a85cbe2b9c83610cf2cde231dfc13;36d7fe27ee1178f4adcec7dd6834e3ed524a85cbe2b9c83610cf2cde231dfc13;200;YES;YES;YES;no authors in the authors-array
keyHash;d254f8f6f0eceb571cd7d5364faa55b3c29390ad802c3ee0805b1d72;https://terminada.io/terminada-drep.jsonld;cbf4fd51b48dbdf47a49a9129af20de333b871e4e02138e74bb3f51def98782a;cbf4fd51b48dbdf47a49a9129af20de333b871e4e02138e74bb3f51def98782a;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;d26857fa83d6f9a16fbe402097271179c3f8a2d537a0bedae7ca9cf0;-;-;;;;;;
keyHash;d2e0ed6a4b1b3233f071244420293f7eeb077ebf758e74b3876d4552;https://raw.githubusercontent.com/CryptoCrow/CrowADADRep/main/CryptoCrow.jsonld;71919184fc381e5ab4b9ff12b05e9f1f23290a1778757fb2c17d2d520689ac7d;71919184fc381e5ab4b9ff12b05e9f1f23290a1778757fb2c17d2d520689ac7d;200;YES;YES;YES;no authors in the authors-array
keyHash;d2fa8ff9f5d9573deeb54b28c96dd28c1dd3d030b3025331b088957c;https://caged.cc/HK.jsonld;9bd604046f2ab5d96d9f606699a5496bed2ff41a68dd3bd19a7ae0bee63dde51;9bd604046f2ab5d96d9f606699a5496bed2ff41a68dd3bd19a7ae0bee63dde51;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;d32cc870b929fd8f37302044f3f5e4fb13a79f1be87b686711e4c72d;-;-;;;;;;
keyHash;d33da6bc4ad754e5f7d44d7eb7ef655ea40f539dd7840c0a8760ad59;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmVu4VKwx3gyjfMbTAtHbYHAPfgkagmBykMTtAZaNWKNco;81d40c1f33f7c05761b4c51715e57b0dca9ede8a0f00841228b1f9e4873f6f18;81d40c1f33f7c05761b4c51715e57b0dca9ede8a0f00841228b1f9e4873f6f18;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;d38f42931dce1b52c6073e08380691e6485a170c22bc1bcc68245f32;-;-;;;;;;
keyHash;d3973a9505df4835a76b4a05e9e24ed217b20b167af4a76c6e72dd21;https://x.com/bobcorn_ada;41aac50d7c35b86851727f4aca8cfcd0c528587fc0cf450317420604402c9a73;;200;;NO;;not a valid JSON format
keyHash;d39faca15484a2e644dce5450bce70a07d73a0ccfe9a4f512de86819;https://api.jsonsilo.com/public/8282e838-eb75-4c80-8c65-d3ecc1e9dc6d;fe1c6e538af712d041c25961ca36b87dc8c97b9d266d8ae5cfdd7a738b4ee520;fe1c6e538af712d041c25961ca36b87dc8c97b9d266d8ae5cfdd7a738b4ee520;200;YES;YES;YES;no authors in the authors-array
keyHash;d3d857a6bece410c00bd47c57380cc387f0b20d25c8a0407e8809f67;https://raw.githubusercontent.com/peterhorsfallblockchain/DRep/refs/heads/main/Peter_Horsfall.jsonld;dbbeb574453b98c039c188f20002da877063e17363d851c5e7771c33087862df;dbbeb574453b98c039c188f20002da877063e17363d851c5e7771c33087862df;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;d3f0357fc0832afaedc4774755efc893c268b4aa38fb3a9a5869113b;-;-;;;;;;
keyHash;d4416a437a24532c427d4024bcac523bdae9c995bc99fd9c76da18ad;-;-;;;;;;
keyHash;d4f4072eec06a1cca0861e1e1bef4a9148f4a4cb1b863f1187407371;https://raw.githubusercontent.com/sakakibaraakio/a/refs/heads/master/sakakibara_Drep.jsonld;05e35139f9ec1deb4d454fe1ab82683b45e77a94f8309b3a5754e03d143cfe6a;828aca0149602f4a0ec28e2e2fb92c1be98dc1083f1d6750c76db44582844d02;200;NO;YES;;
keyHash;d5710afe5d79e36f930743060966a5747fc5f84a044659c7119d754d;-;-;;;;;;
keyHash;d5c1cff3f2e6107e53509746e695a2ad2be47dc000b5ed5b7c7dd2a9;-;-;;;;;;
keyHash;d5e5c89da10e4eb57ee9b2a0455999ecfa2d5ea7c8ff8c8a1fa0e26a;-;-;;;;;;
keyHash;d6918668ec1de20da3211b046b48130e29da4f82e5346e9d3de11a46;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmULUSg7pdWTtMABmUw4mj26QAZLQCFtrXCcwoRophK3TP;58bf8400f693de2ac157ca9b9e4de7960626d1cd29ed092050ccbf2c2269af5f;58bf8400f693de2ac157ca9b9e4de7960626d1cd29ed092050ccbf2c2269af5f;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;d7dad902668bfbb13aa3cc55decc8aacda6ca28f0568217c7e058c81;-;-;;;;;;
keyHash;d85bac1ec8fa9ab93509c6a89ee3c567cde2fe1fc18a7455322ad85d;https://raw.githubusercontent.com/Sustainable-ADA/drep/main/SustainableADA%20(4).jsonld;26b90d679e8131d5ad8173fc1a0367e757ad3e06eb8e98c1ca3919e7c668017e;26b90d679e8131d5ad8173fc1a0367e757ad3e06eb8e98c1ca3919e7c668017e;200;YES;YES;YES;no authors in the authors-array
keyHash;d98b429b431f3e6be1e7ffb156e9f599b312adff4cfe7bc93cd83d69;https://teal-dizzy-jay-855.mypinata.cloud/ipfs/QmRgeouYa6Qf1DLf46p19v3HtwbrtYoW3EVsuw3fBNjMpt;1432a81b951a7c59352ecef499136d7f12eb31de5d9e9ddc8f9095a0f5f4b4be;1432a81b951a7c59352ecef499136d7f12eb31de5d9e9ddc8f9095a0f5f4b4be;200;YES;YES;YES;no authors in the authors-array
keyHash;da7cba6189cc2a574546a24746b961405c62eabe0818c54b3e001108;https://raw.githubusercontent.com/dmgartung/DRep/main/drep_dmgartung.json;a2239ba2c41bb1d3744c44dfe0c99f16d1f1fab341b78795d96e210367bb14a3;a2239ba2c41bb1d3744c44dfe0c99f16d1f1fab341b78795d96e210367bb14a3;200;YES;YES;YES;no authors in the authors-array
keyHash;db27ef95b26e2cda463907d4331aaa70cb18358d1383116c5591efa8;https://raw.githubusercontent.com/YeppleInc/pool/refs/heads/drep/yepple.jsonId;7228bdf47f390cae9332d2750456befb7f890afaa9822690c46d7b4b6bed6a6c;7228bdf47f390cae9332d2750456befb7f890afaa9822690c46d7b4b6bed6a6c;200;YES;YES;YES;no authors in the authors-array
keyHash;db7b7d9444e989219fb2d832cd00db65c8c7281eb089723211992373;-;-;;;;;;
keyHash;dbe6fb7eb621b696ec93d2081951d5ee323142c63883394d473a5c9c;-;-;;;;;;
keyHash;dc31e3ed20fcefa08e80a229bd8431864f59959985b7f9752e735e36;https://raw.githubusercontent.com/Loic-Durand/laponia/main/drep.jsonld;776f673da882ba26a1176b95ca87baf1b223f26e044eb32903b16468c9cfe6fd;776f673da882ba26a1176b95ca87baf1b223f26e044eb32903b16468c9cfe6fd;200;YES;YES;YES;no authors in the authors-array
keyHash;dc43b9ac336b2408dc604441439228e4a00efcf4f50b8fd6fcc2866f;-;-;;;;;;
keyHash;dc4df4177fa9ce9894bcb13cb1b7a33d46509a35ee90513d66ce9578;-;-;;;;;;
keyHash;dcd2867318bc8a2e944189ba9cd7ed909c14b1cf4db26f844700b665;-;-;;;;;;
keyHash;dd3573c0092bc1fad1301bece6e95c50a248264d743e21c2dcdb6266;https://raw.githubusercontent.com/Kronoshus/k/main/Kevin%20Mohr.jsonld;cab37c131cb08e51463bc2853df8fde897babbd69388d3c7a364f2eb7c938b30;cab37c131cb08e51463bc2853df8fde897babbd69388d3c7a364f2eb7c938b30;200;YES;YES;YES;no authors in the authors-array
keyHash;dd45b1a60e625f951b8a2a547deebb9aa6a395de134dfe828893cb46;-;-;;;;;;
keyHash;dd6a7509d8348c7eb5a35eeb53946889c58957aa4f3e596666feb913;-;-;;;;;;
keyHash;dd70f2c717eb5a7153d2753b6cce713e786da1ffea2e9769505b185a;-;-;;;;;;
keyHash;ddb7316d7f4ff1d69084f2352e4613284381f17474fd133dfb4bb6ed;https://raw.githubusercontent.com/gitmachtl/cardano-related-stuff/master/MartinLang_DRep.json;0d7b90948320a9d5bfebc158bc674996df8dd65daab27a0c373b6750d1aa7246;0d7b90948320a9d5bfebc158bc674996df8dd65daab27a0c373b6750d1aa7246;200;YES;YES;YES;
keyHash;ddfd8f7ab4307876896df7a884606675790988bb7117d22270b57265;-;-;;;;;;
keyHash;df86215aa95b1af538fe523330935616481fdda4967ae2d81125f623;https://most-brass-sun.quicknode-ipfs.com/ipfs/Qme4FrBXZsSBfWD8tcNEbza47QAJhCmaatBdyjzWgyrgA2;9990394cdd25b7d46ca232bba1c66f5da816fa60e466f411edac2215a6ea78b2;9990394cdd25b7d46ca232bba1c66f5da816fa60e466f411edac2215a6ea78b2;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;e08aca362c1103133ae722b198380601abf967097355674e4484ba11;https://rambou.gr/;26b6dab5d0b78602140d1eb727338cedf77ca3038a2dc82aa9cd2c9b9ab55375;;200;;NO;;not a valid JSON format
keyHash;e0fa81ae4a99827434a15e1e4857160a9bfc45e42712e4620b9b61ac;https://raw.githubusercontent.com/drgov01/01ch-bug-free-octo-happiness/refs/heads/main/drgov01.jsonld;bf2fa95c7cb7cff314bb95c0e0706404731cd220c135d6e341814562cebc24e8;bf2fa95c7cb7cff314bb95c0e0706404731cd220c135d6e341814562cebc24e8;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;e110365006277fb6a38f3365738f9a973b9d555a269f53a788224be4;https://akyo3.github.io/AKYO/DRep/drep-metadata.jsonld;da2adc4eac3b6debdd5cd04009c8d43392f40115610de4609cc700bc9e5d6a24;da2adc4eac3b6debdd5cd04009c8d43392f40115610de4609cc700bc9e5d6a24;200;YES;YES;YES;no authors in the authors-array
keyHash;e29c7ee3a924027310a3e0b28ab3f614ac63b508f9136698751b946f;-;-;;;;;;
keyHash;e3446971e859eb568ad581fcd2b2de2fc1f2b12d882e301770287aa3;-;-;;;;;;
keyHash;e3e844516b45b17105df2462530f0f568caf72669374c6f9acf73629;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmRaJStxrPQXsoC6sypXkGpohZ6LPGnbddyhbo9Akx7n43;bedda7528bef57be809b81777adbed05f7d5daeb9ecc779118562a8398be2068;bedda7528bef57be809b81777adbed05f7d5daeb9ecc779118562a8398be2068;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;e4466cb4391d2b069e49ddb8dfac9795fc6a91587dd92d6632f495a3;https://brock.iagon.net/metadata.jsonld;8df97f62af243bdbbf2377f2fb4f60da3b63161c8d72e7dfcd2fadcaffc3e037;8df97f62af243bdbbf2377f2fb4f60da3b63161c8d72e7dfcd2fadcaffc3e037;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;e4ce2fc4d27341ad3dce7a52dfa582bebbdb027744a0f380ee2088bd;-;-;;;;;;
keyHash;e4e21391063ce909a1e1f40f8277dca21333b7184278321cb82cff4f;https://raw.githubusercontent.com/taztaz1/TAZ/refs/heads/main/TAZ.jsonld;515746d9030a1e70ac437ed21ee1dfa9fccd21880ceb7f0bc2d81a65ffa413ed;515746d9030a1e70ac437ed21ee1dfa9fccd21880ceb7f0bc2d81a65ffa413ed;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;e5bb303e1fe127394f9b23921a37917140bb2215054e80e1cc91e644;https://raw.githubusercontent.com/kiwipool/drep/refs/heads/main/matticus_kiwi.jsonld;5c68c79c6fa639c4851b402bcbba5e4e76512b442bdc7cdb980cef4a843b6892;5c68c79c6fa639c4851b402bcbba5e4e76512b442bdc7cdb980cef4a843b6892;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;e60a0145088a68f1829ed2486496db4c6c5f680082de92e374d238b6;-;-;;;;;;
keyHash;e6a2a0c4f8be3b8b765d71ea3bc0de6060615538caf3952f0b384834;https://tinyurl.com/rbtdkawz;24d6cb8fa102e89cdfddca3b03f99d015baee85a3b13e49762c2b7b292e5e348;24d6cb8fa102e89cdfddca3b03f99d015baee85a3b13e49762c2b7b292e5e348;200;YES;YES;YES;no authors in the authors-array
keyHash;e6a359224ef93c8034af5f2e01bba41654678f2c10b54f2fb9fc6c10;https://raw.githubusercontent.com/sdamion/drep/refs/heads/main/DamionDutch.jsonld;4069d57845227e7e34be558ff334a3ec3b7ce9eefcb8dda29ec357087765f998;4069d57845227e7e34be558ff334a3ec3b7ce9eefcb8dda29ec357087765f998;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;e6ce8801848a70f3ced317bcb5b8214339e89a9fde180e9d90919a2a;https://raw.githubusercontent.com/lead-pool/l/master/LEADStakePool.jsonld;935a3603b9ae819bb79c5377149986dd7dbbe37f41377176a642367cf22dde98;935a3603b9ae819bb79c5377149986dd7dbbe37f41377176a642367cf22dde98;200;YES;YES;YES;no authors in the authors-array
keyHash;e72e836e014162918aed129f141250d5b46f1b0edfa3c4a58c2043ea;https://raw.githubusercontent.com/Juana-Attieh/lalkul/main/LALKUL.jsonld;4ac2071d4d64298cf3d69331c03f16e4d12704ca3f0678181acdfa0c4dba683b;4ac2071d4d64298cf3d69331c03f16e4d12704ca3f0678181acdfa0c4dba683b;200;YES;YES;YES;no authors in the authors-array
keyHash;e7b1a04242c4f626e8ac6bfc8e1a475102732c83d7d764829c551c83;-;-;;;;;;
keyHash;e8de1ff7b6587760fe9dcf76135b7932cccba34e48e91a909921fea9;-;-;;;;;;
keyHash;e96f8be75b84c3e9e54dcef1a52a71b77efabec145b298f443cc740d;-;-;;;;;;
